GrLivArea,SalePrice
78,4236360740
79,4236187263
80,4236151019
81,4235988460
82,4235869292
83,4235843000
84,4235790174
85,4235388012
86,4234887480
87,4232563296
88,4232464147
89,4232325720
90,4232224032
91,4231275151
92,4231212717
93,4231100346
94,4230946184
95,4230837650
96,4230770976
97,4230723684
98,4230406219
99,4230297455
0,4255795711
1,4255792608
2,4255735085
3,4255701728
4,4255562419
5,4253892720
6,4253812827
7,4249408794
8,4247441471
9,4247418635
10,4247353097
11,4247236629
12,4247251327
13,4247205555
14,4244692425
15,4244548544
16,4242029390
17,4241997451
18,4242033414
19,4240211884
20,4240112523
21,4239581433
22,4239491702
23,4239316730
24,4238518660
25,4238427539
26,4238174063
27,4238051584
28,4236414752
29,4236337976
30,4233079240
31,4232242673
32,4232145879
33,4232133284
34,4231451537
35,4231275151
36,4231208759
37,4231118247
38,4228725224
39,4228596160
40,4228457520
41,4228520958
42,4227107372
43,4227039396
44,4224776490
45,4224555097
46,4224365577
47,4224300115
48,4223718773
49,4223632878
50,4222981609
51,4222958339
52,4222749451
53,4222714463
54,4222624847
55,4222536420
56,4222507497
57,4222366466
58,4222349122
59,4221121260
60,4221005908
61,4220992211
62,4220856497
63,4219954237
64,4219615194
65,4219547547
66,4219580046
67,4218558698
68,4218503275
69,4218041322
70,4216849791
71,4216890919
72,4216047652
73,4216032406
74,4215926165
75,4215764005
76,4215695235
77,4215618592
78,4215517952
79,4215438897
80,4215430610
81,4214979998
82,4214530291
83,4214031625
84,4213822503
85,4213525768
86,4213531490
87,4213464021
88,4213269870
89,4213243393
90,4213215052
91,4213135710
92,4211677712
93,4211674689
94,4211650548
95,4211504339
96,4211485793
97,4210140452
98,4210026745
99,4209429508
0,4260605791
1,4260482410
2,4259768916
3,4252684075
4,4252565021
5,4252481330
6,4251306019
7,4251166212
8,4251066926
9,4250898968
10,4250860240
11,4250727783
12,4242789966
13,4241801910
14,4241717975
15,4241722582
16,4241578584
17,4240195105
18,4240138715
19,4240074052
20,4238113512
21,4234965455
22,4234873382
23,4234794394
24,4232818746
25,4232790645
26,4229591677
27,4229482559
28,4227476064
29,4227534517
30,4227492723
31,4227379490
32,4227394414
33,4227339564
34,4227316055
35,4227302239
36,4227099192
37,4225265746
38,4225218400
39,4225149971
40,4225146859
41,4225200173
42,4225057881
43,4224958703
44,4224776490
45,4224566649
46,4224501383
47,4223035707
48,4223063352
49,4222991638
50,4222958339
51,4222905409
52,4222910539
53,4222845208
54,4222840832
55,4222725344
56,4222623104
57,4222581595
58,4220784646
59,4220636612
60,4220409509
61,4220254724
62,4220196678
63,4220055124
64,4220011230
65,4219904072
66,4219776497
67,4218442185
68,4218366192
69,4218258722
70,4218281771
71,4217134658
72,4215990719
73,4215923112
74,4215897393
75,4215789166
76,4215800137
77,4214716193
78,4214628817
79,4214695984
80,4213061099
81,4213021230
82,4212953565
83,4212865754
84,4212777015
85,4212666811
86,4212620749
87,4212481059
88,4208208530
89,4208106197
90,4208045780
91,4207956370
92,4207882609
93,4201025396
94,4200839881
95,4200319368
96,4199912700
97,4199720773
98,4199351184
99,4199148999
0,4260895575
1,4260750377
2,4260630568
3,4260600697
4,4260523857
5,4260375503
6,4259799284
7,4259679641
8,4258610040
9,4258465878
10,4258410337
11,4258304241
12,4258054029
13,4257657741
14,4257605789
15,4257390846
16,4257159266
17,4257123938
18,4257011038
19,4256728020
20,4256597447
21,4255795289
22,4255719130
23,4255555265
24,4255540798
25,4255401862
26,4255228631
27,4255222430
28,4254885739
29,4253824882
30,4253719932
31,4253694281
32,4253559440
33,4253593801
34,4253446506
35,4252788260
36,4252707261
37,4252608909
38,4252481330
39,4251949754
40,4251901230
41,4251554500
42,4251416446
43,4251370450
44,4249760944
45,4249665076
46,4249549415
47,4249552252
48,4249475251
49,4249365278
50,4249298442
51,4248042453
52,4248008326
53,4247954292
54,4247857488
55,4247891624
56,4247737857
57,4247256170
58,4247240983
59,4247155821
60,4247108382
61,4246377770
62,4246319436
63,4246303690
64,4246150954
65,4245610181
66,4245453746
67,4245376838
68,4244455629
69,4244500890
70,4244286314
71,4244203263
72,4244048042
73,4243994505
74,4243828149
75,4243685188
76,4243602923
77,4243439404
78,4243402156
79,4241860530
80,4241774110
81,4241558725
82,4241600757
83,4241443824
84,4241235177
85,4240950111
86,4240726431
87,4240730413
88,4240129970
89,4240083534
90,4239986798
91,4239929530
92,4239858087
93,4239199539
94,4239186189
95,4238987327
96,4238919333
97,4235972014
98,4235910955
99,4235790174
0,4252893739
1,4252819076
2,4252823274
3,4252750434
4,4245840307
5,4245745757
6,4245718856
7,4245634403
8,4243439404
9,4240640022
10,4240195105
11,4240057790
12,4238889033
13,4238911568
14,4238832955
15,4238662622
16,4238547763
17,4238527694
18,4230427883
19,4230436003
20,4230345373
21,4230343116
22,4230309671
23,4230276290
24,4230236042
25,4228572730
26,4228440314
27,4228301981
28,4226439088
29,4226344605
30,4223947389
31,4223837684
32,4221110787
33,4221019057
34,4221054698
35,4221042262
36,4220919247
37,4220944930
38,4216257935
39,4216255106
40,4216135039
41,4216017571
42,4215994861
43,4213999678
44,4213759627
45,4213775941
46,4210059325
47,4209449996
48,4209454648
49,4207107432
50,4207125968
51,4207124554
52,4207131863
53,4207070503
54,4207047665
55,4207024698
56,4206830119
57,4206772347
58,4204600078
59,4202706443
60,4202714552
61,4199981960
62,4199942505
63,4194407461
64,4194344969
65,4194197144
66,4186492285
67,4186490334
68,4186425235
69,4184864972
70,4183179563
71,4182616171
72,4178193877
73,4166070120
74,4165944782
75,4163728685
76,4161363857
77,4161311793
78,4161236984
79,4161187221
80,4161132937
81,4161053629
82,4159144384
83,4149254907
84,4148825217
85,4148747179
86,4148821675
87,4148679244
88,4142608891
89,4142585373
90,4139799953
91,4135625642
92,4135631513
93,4133026118
94,4132897308
95,4125254796
96,4123247779
97,4123234685
98,4123189403
99,4120129428
0,4260825268
1,4260750377
2,4249774508
3,4233125731
4,4233043001
5,4233005183
6,4232889476
7,4232862247
8,4232739945
9,4231191910
10,4230403770
11,4229109966
12,4229030049
13,4228276638
14,4228210798
15,4227532963
16,4227427574
17,4227364012
18,4227304828
19,4226277172
20,4225218382
21,4225179428
22,4225185809
23,4225048574
24,4225092854
25,4224013547
26,4223943647
27,4222955290
28,4222971914
29,4222866453
30,4222820689
31,4222629725
32,4222701727
33,4222613796
34,4222484976
35,4222366466
36,4222349122
37,4222270987
38,4221487735
39,4221399149
40,4221005908
41,4221041062
42,4220898875
43,4220925270
44,4220890876
45,4219547547
46,4218541915
47,4218416577
48,4216112830
49,4216059704
50,4216047652
51,4215995683
52,4216010998
53,4215934547
54,4215842594
55,4214986870
56,4214951560
57,4214854321
58,4214709588
59,4214722078
60,4213984747
61,4214030126
62,4213867336
63,4213822503
64,4213537705
65,4212085537
66,4211684010
67,4211710079
68,4211636286
69,4211621291
70,4211514930
71,4211378589
72,4210531339
73,4210046552
74,4209407587
75,4209434907
76,4209372627
77,4209288440
78,4209301158
79,4209032002
80,4208190891
81,4208123918
82,4207461764
83,4206925668
84,4206859137
85,4206863142
86,4206759024
87,4206781093
88,4206681893
89,4205016029
90,4205023983
91,4205051568
92,4204826099
93,4204851814
94,4204654625
95,4203971580
96,4203842745
97,4203815801
98,4202618793
99,4202568079
0,4241788198
1,4241688666
2,4241670068
3,4241600757
4,4241394461
5,4241222187
6,4240987162
7,4233132696
8,4232929893
9,4232911306
10,4229554397
11,4229360060
12,4229218432
13,4228995429
14,4228841067
15,4227337533
16,4227292064
17,4227231542
18,4227084111
19,4225201536
20,4225025533
21,4224989478
22,4224951857
23,4224756244
24,4224555097
25,4223203948
26,4223190321
27,4222965025
28,4222900997
29,4222868620
30,4222853279
31,4222788781
32,4222756176
33,4222667554
34,4222661211
35,4222546980
36,4221031107
37,4220583586
38,4220365346
39,4220310913
40,4220141204
41,4220091175
42,4218725806
43,4218741817
44,4218730570
45,4218617938
46,4218586280
47,4218118472
48,4217999376
49,4218010108
50,4215994039
51,4214817931
52,4214811654
53,4214787845
54,4213752910
55,4210634498
56,4210611128
57,4210517311
58,4210438776
59,4208464110
60,4208381070
61,4208323238
62,4208226693
63,4208210205
64,4207019918
65,4206949890
66,4205852615
67,4205736446
68,4205703861
69,4204718471
70,4204701845
71,4204616607
72,4204498829
73,4204480606
74,4204357205
75,4203667931
76,4203585807
77,4203317550
78,4203360196
79,4203084059
80,4202987405
81,4203000493
82,4202884146
83,4202869673
84,4201730094
85,4201499695
86,4201500789
87,4201379600
88,4201322856
89,4200772794
90,4200606575
91,4200384716
92,4200248621
93,4200061204
94,4199969721
95,4199967505
96,4199994989
97,4200022030
98,4199909049
99,4199933616
0,4258916333
1,4258855386
2,4258890100
3,4258774433
4,4254980130
5,4254817990
6,4254801644
7,4253447280
8,4247377518
9,4247344051
10,4247268176
11,4245889825
12,4245726797
13,4245556217
14,4245449218
15,4244692425
16,4242550101
17,4242447098
18,4237803796
19,4237624272
20,4237425538
21,4237340781
22,4237116046
23,4236979601
24,4236372792
25,4236318633
26,4236143960
27,4236043641
28,4235924037
29,4235742492
30,4235519981
31,4235078471
32,4234949834
33,4234447780
34,4234370331
35,4234196303
36,4234056418
37,4233079240
38,4233083305
39,4232949701
40,4232943914
41,4232855964
42,4232749963
43,4232505677
44,4232337981
45,4231280852
46,4230439423
47,4230436501
48,4230155493
49,4229991256
50,4229647187
51,4229607422
52,4229478090
53,4229417073
54,4229275920
55,4228805746
56,4228210506
57,4227537214
58,4227456175
59,4227534517
60,4227462157
61,4227379490
62,4227376530
63,4227363096
64,4227176725
65,4227139548
66,4227072587
67,4227024771
68,4226878251
69,4226842009
70,4226027327
71,4225265746
72,4225282725
73,4225123139
74,4225026620
75,4225020372
76,4224776490
77,4224495354
78,4224411181
79,4224330912
80,4224223625
81,4224095119
82,4223949945
83,4223837684
84,4223860446
85,4223753914
86,4223638081
87,4223674260
88,4223063892
89,4223051647
90,4222929859
91,4222936250
92,4222892252
93,4222866453
94,4222714463
95,4222629735
96,4222661378
97,4222566252
98,4221524075
99,4221135144
0,4255666689
1,4252606818
2,4249791293
3,4247319019
4,4246749053
5,4246447932
6,4244489185
7,4244454376
8,4244451038
9,4244336788
10,4244322865
11,4244167656
12,4244192681
13,4244098322
14,4244016033
15,4242618833
16,4242581306
17,4242460794
18,4242405302
19,4242362817
20,4242034047
21,4241897053
22,4241827840
23,4241774110
24,4241644260
25,4241563962
26,4240450110
27,4240269900
28,4239316730
29,4239293329
30,4239157230
31,4238597601
32,4238518660
33,4235403128
34,4233050844
35,4233024983
36,4232889476
37,4232595490
38,4232293035
39,4232129903
40,4231898215
41,4231860831
42,4231641307
43,4230191825
44,4229937845
45,4229694895
46,4229566777
47,4227364012
48,4227309318
49,4227270829
50,4225178142
51,4225191067
52,4225026620
53,4225032030
54,4224953513
55,4218529755
56,4218486082
57,4218503275
58,4218447328
59,4218420630
60,4218124826
61,4217516978
62,4217428330
63,4217326019
64,4216071834
65,4215988502
66,4215981110
67,4215825834
68,4215777096
69,4215764005
70,4214838154
71,4214842579
72,4214443894
73,4214368627
74,4214373951
75,4214350448
76,4214286080
77,4214300686
78,4211748071
79,4211686299
80,4211693781
81,4211710079
82,4211636465
83,4211650548
84,4211504339
85,4211458816
86,4211421249
87,4209274885
88,4209078864
89,4209032002
90,4208799892
91,4208676381
92,4208565462
93,4207054296
94,4206977988
95,4206913743
96,4206856666
97,4206789668
98,4206784182
99,4205637308
0,4260272376
1,4259408579
2,4258774433
3,4258649906
4,4255868492
5,4255795711
6,4255792608
7,4255539084
8,4255508292
9,4253447280
10,4252869390
11,4252882921
12,4252749588
13,4252707261
14,4252627949
15,4251269943
16,4251322173
17,4250043981
18,4249952584
19,4249838985
20,4249794898
21,4249760944
22,4249713156
23,4249627685
24,4249475251
25,4249388937
26,4249329646
27,4248636927
28,4247897261
29,4247388760
30,4247354658
31,4247371290
32,4247265533
33,4247158237
34,4247033136
35,4245889825
36,4245915510
37,4245873483
38,4245787270
39,4245753444
40,4245638437
41,4245634403
42,4245603285
43,4244692425
44,4244498058
45,4244454376
46,4244347183
47,4244175768
48,4244108190
49,4242548173
50,4241970827
51,4241852546
52,4241748679
53,4241751342
54,4241672199
55,4241584340
56,4241462854
57,4239949458
58,4239540084
59,4239403192
60,4239168332
61,4237964257
62,4237924368
63,4236452104
64,4236425113
65,4236381300
66,4236315131
67,4236300837
68,4236175415
69,4236139007
70,4235981396
71,4234525452
72,4233118378
73,4233050844
74,4232929967
75,4232923744
76,4232758951
77,4232728965
78,4232701319
79,4232517586
80,4231023877
81,4230524260
82,4230521813
83,4230426471
84,4230403770
85,4230268630
86,4228310083
87,4227551939
88,4227580060
89,4227538245
90,4227517352
91,4227454907
92,4227408832
93,4227403126
94,4227247648
95,4227272531
96,4227236637
97,4226356212
98,4226430241
99,4225275979
0,4260940006
1,4260769655
2,4260678582
3,4260630568
4,4260600697
5,4260523857
6,4260375503
7,4259776255
8,4259017549
9,4259003775
10,4258927936
11,4258807731
12,4258732322
13,4258663954
14,4258569115
15,4258249748
16,4258280009
17,4257432514
18,4257422122
19,4257265352
20,4255819048
21,4255795711
22,4255781900
23,4255653358
24,4255593706
25,4255515636
26,4255355705
27,4255246274
28,4255043405
29,4252929021
30,4252916894
31,4252894682
32,4252862217
33,4252826194
34,4252727334
35,4252660619
36,4252463804
37,4252258198
38,4252166555
39,4251327803
40,4251169397
41,4251096366
42,4251025555
43,4249975953
44,4250043981
45,4249952584
46,4249837783
47,4249765436
48,4249782460
49,4249668755
50,4249665076
51,4249660567
52,4249605606
53,4249515830
54,4249364679
55,4248812374
56,4248636927
57,4248722611
58,4247397820
59,4247334334
60,4247238586
61,4246955754
62,4246924258
63,4246765517
64,4246394713
65,4246244052
66,4246202273
67,4246114523
68,4246019481
69,4245847710
70,4245840307
71,4245718856
72,4241834827
73,4241724168
74,4241670068
75,4241612188
76,4241505291
77,4241299320
78,4239520252
79,4239297658
80,4239361391
81,4239214352
82,4239008891
83,4238669925
84,4238054388
85,4237972635
86,4237903160
87,4236397269
88,4236364623
89,4236350735
90,4236304357
91,4236167890
92,4236151019
93,4235988460
94,4235924037
95,4233195000
96,4233119878
97,4233124443
98,4233071731
99,4232929967
0,4259526883
1,4259357406
2,4259350790
3,4259229351
4,4258874437
5,4258771778
6,4258644986
7,4258543730
8,4258465878
9,4256923757
10,4256516167
11,4255500353
12,4255249642
13,4255140314
14,4254883337
15,4254824252
16,4254713523
17,4254537772
18,4252792759
19,4252684075
20,4252606818
21,4252462986
22,4252268192
23,4252177068
24,4251895957
25,4251613208
26,4251368413
27,4251361384
28,4251224965
29,4251066926
30,4250852010
31,4249791293
32,4248449552
33,4248421544
34,4248042453
35,4247976511
36,4247980558
37,4247441471
38,4247418635
39,4247406440
40,4247371349
41,4247256516
42,4247251573
43,4246839389
44,4246749053
45,4246349451
46,4244476205
47,4244500890
48,4244327070
49,4244360996
50,4244203263
51,4244098322
52,4243963257
53,4243645530
54,4243602923
55,4243506684
56,4243355606
57,4242618833
58,4242581306
59,4242460794
60,4241897053
61,4241827840
62,4241774110
63,4241281823
64,4240984076
65,4240787742
66,4240736696
67,4240632863
68,4240538196
69,4240462562
70,4240354239
71,4239416228
72,4239361391
73,4239105794
74,4239009146
75,4237919902
76,4237860950
77,4237146876
78,4237061574
79,4237010749
80,4236315131
81,4236241432
82,4236139007
83,4236080920
84,4235917627
85,4235395163
86,4234667579
87,4234311642
88,4233728124
89,4232956091
90,4232739945
91,4231260856
92,4231164938
93,4230191825
94,4229937845
95,4229694895
96,4229333933
97,4229187201
98,4229030049
99,4228892574
0,4257572561
1,4257477897
2,4257454113
3,4257348215
4,4257392303
5,4257258063
6,4257283435
7,4254641247
8,4254615856
9,4254620140
10,4254473671
11,4254426423
12,4254249171
13,4253894654
14,4253729825
15,4253664106
16,4253618172
17,4250773582
18,4250712539
19,4250611339
20,4250494169
21,4250270627
22,4250049024
23,4250058010
24,4249132568
25,4249018144
26,4248835652
27,4248806816
28,4248636927
29,4248549803
30,4248610765
31,4248425770
32,4248411199
33,4248113867
34,4248008326
35,4247954292
36,4247898354
37,4246011802
38,4245459593
39,4245431044
40,4244881761
41,4245001293
42,4242129521
43,4242098885
44,4242117299
45,4242057855
46,4242135002
47,4233183075
48,4233142302
49,4233087942
50,4233115124
51,4230513324
52,4230531718
53,4230460889
54,4230418827
55,4230366525
56,4230261866
57,4230183219
58,4229977279
59,4229712412
60,4229551119
61,4229439067
62,4224372428
63,4220923224
64,4220858594
65,4220824228
66,4220408001
67,4220173723
68,4220039199
69,4219875734
70,4218696966
71,4217295933
72,4211295785
73,4209374858
74,4209349061
75,4209299811
76,4208745269
77,4208676381
78,4208572805
79,4208484591
80,4208377521
81,4205385663
82,4204202679
83,4204084561
84,4203991780
85,4203952247
86,4202592614
87,4202571081
88,4202507111
89,4202522816
90,4202457184
91,4202420137
92,4202328437
93,4202196743
94,4202146597
95,4201945974
96,4199822995
97,4199720773
98,4199651355
99,4199388301
0,4260916463
1,4260802766
2,4260714565
3,4260531104
4,4260316437
5,4259679641
6,4259502437
7,4259408579
8,4258569115
9,4258410337
10,4257848581
11,4257600638
12,4257428737
13,4257099678
14,4256968968
15,4255672795
16,4255319915
17,4254962773
18,4254213155
19,4253435772
20,4253347871
21,4252632601
22,4252418191
23,4251893101
24,4251691202
25,4251613208
26,4251044286
27,4250986193
28,4250649001
29,4249480747
30,4248113867
31,4248008326
32,4247954292
33,4247874068
34,4247256170
35,4247240983
36,4247049680
37,4247032649
38,4246972078
39,4246406703
40,4246032369
41,4245745757
42,4245718856
43,4245480707
44,4244452966
45,4244185335
46,4244119029
47,4243971712
48,4243604670
49,4243226362
50,4243026879
51,4242789966
52,4242755559
53,4242553396
54,4241905757
55,4241797100
56,4241644260
57,4241612188
58,4240354239
59,4240229706
60,4240129970
61,4240104484
62,4239390398
63,4239012713
64,4238696860
65,4238597601
66,4237858846
67,4237061574
68,4236256767
69,4236021025
70,4235706786
71,4235388012
72,4234747721
73,4234722702
74,4232976510
75,4232936691
76,4232595490
77,4231349447
78,4231230786
79,4229705556
80,4229551119
81,4228880005
82,4228744654
83,4228639357
84,4228533961
85,4227378273
86,4227210799
87,4227095083
88,4226896855
89,4226862966
90,4226089987
91,4226027391
92,4226023114
93,4225909055
94,4225854799
95,4225169876
96,4225045935
97,4224999726
98,4224566649
99,4224125174
0,4259502437
1,4258917293
2,4258912207
3,4258807731
4,4258771778
5,4258543730
6,4256723699
7,4255832076
8,4255663162
9,4255575877
10,4255508256
11,4255361921
12,4255270615
13,4255222430
14,4254847373
15,4253940936
16,4253774105
17,4253672745
18,4253564605
19,4252743270
20,4252676383
21,4252627949
22,4252519646
23,4252520782
24,4251361384
25,4250051819
26,4249838985
27,4249827401
28,4249753525
29,4249708237
30,4249723353
31,4249627685
32,4249439870
33,4249471936
34,4249362490
35,4249251513
36,4249131958
37,4248931703
38,4248880453
39,4247856421
40,4247318488
41,4247252963
42,4247160308
43,4247063346
44,4246035663
45,4245449218
46,4244461222
47,4244192681
48,4242839161
49,4242699272
50,4242618833
51,4242449505
52,4241970827
53,4241848875
54,4241862407
55,4241800797
56,4241632926
57,4240538196
58,4240050914
59,4239355387
60,4239330664
61,4239180950
62,4236999115
63,4236315131
64,4236146293
65,4236078160
66,4235949878
67,4235645877
68,4234103152
69,4233050844
70,4233024983
71,4232779734
72,4232619808
73,4231617493
74,4230276433
75,4230145073
76,4229967458
77,4229704153
78,4229406308
79,4228520958
80,4228244819
81,4227384146
82,4227246804
83,4227236637
84,4227095599
85,4226341586
86,4225878851
87,4225218382
88,4225168424
89,4225154052
90,4225027634
91,4225020372
92,4223488939
93,4223061077
94,4222956594
95,4222911218
96,4222865725
97,4222810614
98,4222210302
99,4221877960
0,4259734493
1,4258849234
2,4258766279
3,4258714458
4,4258640702
5,4258375562
6,4257848581
7,4257696524
8,4255719130
9,4255144997
10,4254962773
11,4254798877
12,4254801644
13,4254537772
14,4254475683
15,4254368567
16,4253387905
17,4253411547
18,4252732011
19,4252684075
20,4252604927
21,4252462986
22,4252341852
23,4249756448
24,4249790386
25,4249667232
26,4249641566
27,4249624257
28,4249489683
29,4249480747
30,4249319344
31,4249004839
32,4248846832
33,4248813297
34,4248629834
35,4248610765
36,4248425770
37,4248113867
38,4247405397
39,4247318488
40,4247158237
41,4247049680
42,4247032649
43,4246447932
44,4246282654
45,4246202273
46,4246019481
47,4245866222
48,4245819358
49,4244631357
50,4244481955
51,4244332824
52,4244062713
53,4243985783
54,4243764002
55,4243715030
56,4241972684
57,4241868520
58,4241870863
59,4241761602
60,4240987162
61,4240787742
62,4240705476
63,4240660159
64,4239127024
65,4239211064
66,4239003957
67,4238863353
68,4238757292
69,4238467398
70,4238141338
71,4236315023
72,4236300837
73,4236105557
74,4235949878
75,4235878601
76,4235843000
77,4235832895
78,4232983221
79,4232813301
80,4232589739
81,4232506362
82,4231354968
83,4229438939
84,4229298085
85,4229109966
86,4228648855
87,4227515476
88,4227503818
89,4227412814
90,4227330977
91,4227166964
92,4227109928
93,4226458325
94,4226501631
95,4226198780
96,4226082765
97,4225878851
98,4225912462
99,4225293353
0,4260868485
1,4260808083
2,4260750377
3,4260630568
4,4260531104
5,4260460723
6,4260353999
7,4260276793
8,4259350790
9,4251696757
10,4251496575
11,4251349551
12,4249700134
13,4249554369
14,4249516299
15,4249374161
16,4249264902
17,4246942233
18,4246842737
19,4246734153
20,4246299179
21,4246145090
22,4246036154
23,4245945983
24,4245842420
25,4245745757
26,4245718856
27,4245711837
28,4245449067
29,4245474263
30,4245399049
31,4244285397
32,4244227294
33,4244160430
34,4243968942
35,4243819453
36,4243771861
37,4243645530
38,4243622526
39,4243530667
40,4243432833
41,4243316427
42,4242494007
43,4242388197
44,4241884596
45,4241836829
46,4241571040
47,4241451592
48,4241299320
49,4241018014
50,4240932406
51,4240831878
52,4240652159
53,4240622985
54,4239980787
55,4235947497
56,4235910955
57,4235388012
58,4235183185
59,4235114340
60,4234990471
61,4234817141
62,4234443570
63,4234434262
64,4234292357
65,4234182284
66,4234114332
67,4233987712
68,4234021873
69,4232910392
70,4232739508
71,4232703904
72,4232398176
73,4232342815
74,4232229858
75,4232084219
76,4231908682
77,4231860831
78,4231583295
79,4231016571
80,4230928272
81,4230157310
82,4229908630
83,4229697171
84,4229604767
85,4229489952
86,4229129456
87,4228273007
88,4228036479
89,4227147658
90,4227212936
91,4226949421
92,4227021984
93,4226885341
94,4226840111
95,4226502987
96,4226365078
97,4226244315
98,4226260827
99,4225951452
0,4259477517
1,4259475044
2,4259409069
3,4254576668
4,4254544416
5,4254183085
6,4253936122
7,4253003876
8,4252982275
9,4253010558
10,4252858850
11,4252916784
12,4251456114
13,4251460310
14,4250903261
15,4250748751
16,4250695938
17,4250721436
18,4250537848
19,4246178873
20,4241394461
21,4241281823
22,4240992890
23,4240462562
24,4240374271
25,4240297138
26,4240107170
27,4237454126
28,4235863670
29,4235718362
30,4235176790
31,4235038935
32,4234722702
33,4234447780
34,4234403295
35,4234152893
36,4234053890
37,4232335994
38,4232235921
39,4231145443
40,4230370908
41,4230276433
42,4226125208
43,4226019456
44,4222851889
45,4222592292
46,4222423763
47,4222263275
48,4221681560
49,4221593694
50,4221520797
51,4221424827
52,4221389454
53,4221025333
54,4220992211
55,4220887749
56,4220882173
57,4220863678
58,4220636612
59,4219756100
60,4219647531
61,4218530457
62,4218431754
63,4218350375
64,4218281771
65,4218205677
66,4218105271
67,4218006505
68,4217553613
69,4217443085
70,4217132102
71,4217080561
72,4216975316
73,4216865806
74,4216056691
75,4216054113
76,4215990719
77,4215548733
78,4215529839
79,4215512249
80,4215431777
81,4215316652
82,4215320740
83,4214053969
84,4214021941
85,4213759627
86,4213834228
87,4213840155
88,4213565971
89,4213498357
90,4213441509
91,4213391908
92,4213310897
93,4213136659
94,4211529735
95,4211495461
96,4211459871
97,4211203756
98,4210752938
99,4210715589
0,4260872629
1,4260746584
2,4260657218
3,4260600697
4,4259386245
5,4258280009
6,4258090800
7,4257800227
8,4257538375
9,4257543305
10,4257491390
11,4255393350
12,4255293653
13,4253444472
14,4252870995
15,4252825255
16,4252732011
17,4252684075
18,4252606818
19,4252283013
20,4251547432
21,4251496575
22,4251100439
23,4250961853
24,4250895397
25,4250780086
26,4250538005
27,4249833552
28,4249761101
29,4247980558
30,4247865782
31,4247405397
32,4247371349
33,4247236629
34,4247240625
35,4247182138
36,4247105091
37,4246967574
38,4246990599
39,4245497220
40,4244467753
41,4244514926
42,4244451038
43,4244286314
44,4244227294
45,4244096318
46,4243985783
47,4242465358
48,4241972684
49,4241848875
50,4241818148
51,4241800215
52,4241619099
53,4241571040
54,4239945012
55,4238427539
56,4236364623
57,4236360740
58,4236315023
59,4236199031
60,4236048048
61,4236023664
62,4235843000
63,4234053890
64,4232756408
65,4232669150
66,4232098954
67,4232080526
68,4231512754
69,4230948424
70,4230402698
71,4230286786
72,4230145073
73,4229218432
74,4229129197
75,4228752344
76,4228725224
77,4228637106
78,4228301981
79,4227491517
80,4227429135
81,4227433946
82,4227339564
83,4227255416
84,4227237855
85,4227141651
86,4225878851
87,4225217788
88,4225195804
89,4224999165
90,4224974853
91,4224728915
92,4224691608
93,4223622102
94,4223435472
95,4223051352
96,4222949691
97,4222937480
98,4222883648
99,4222872274
0,4260916463
1,4260817133
2,4260272376
3,4259859640
4,4259776255
5,4259452554
6,4259011274
7,4258889848
8,4258877986
9,4258798274
10,4258783657
11,4258725232
12,4258606571
13,4258446212
14,4258375562
15,4257485582
16,4255545535
17,4255515636
18,4255374634
19,4255165567
20,4254140206
21,4253913042
22,4253812827
23,4253635725
24,4253547687
25,4252839998
26,4252927029
27,4252855641
28,4252893540
29,4252669921
30,4252632601
31,4252573981
32,4250080767
33,4249836607
34,4249791293
35,4249716387
36,4249565771
37,4248799808
38,4248669667
39,4248545858
40,4248428329
41,4247347571
42,4247373881
43,4247318488
44,4247252963
45,4247166855
46,4247049680
47,4246968547
48,4247021614
49,4245889825
50,4245915510
51,4244119029
52,4244062713
53,4243939626
54,4243835427
55,4243686858
56,4243604670
57,4243495412
58,4243347415
59,4243176988
60,4243034159
61,4242749399
62,4242980151
63,4242712245
64,4237860950
65,4236345562
66,4236352691
67,4236297003
68,4236300837
69,4236105800
70,4236060162
71,4233118700
72,4233092572
73,4232949701
74,4232981303
75,4232923019
76,4225275979
77,4225217788
78,4225207911
79,4225135639
80,4225121684
81,4224161651
82,4224040452
83,4223986337
84,4223769010
85,4222989796
86,4223037560
87,4223035351
88,4223041403
89,4221074705
90,4221063511
91,4221061734
92,4221011786
93,4220907488
94,4220950837
95,4220863678
96,4220596463
97,4219886161
98,4219788598
99,4219810349
0,4257532611
1,4253496974
2,4249288113
3,4249118800
4,4248434535
5,4241173776
6,4240992890
7,4237624272
8,4237340781
9,4228507860
10,4228520958
11,4227950760
12,4221726867
13,4221742077
14,4221385855
15,4219545724
16,4214641602
17,4214526266
18,4212688842
19,4211265459
20,4210647357
21,4210373397
22,4207462615
23,4204614012
24,4204477316
25,4203365452
26,4199388301
27,4199280653
28,4199103626
29,4198657030
30,4194700621
31,4194500734
32,4190165280
33,4189208518
34,4187521208
35,4186623628
36,4186559178
37,4186584245
38,4186582282
39,4186532803
40,4185108097
41,4185079004
42,4185043107
43,4184252271
44,4183988985
45,4182493490
46,4182106799
47,4181847739
48,4181853838
49,4181872441
50,4172400274
51,4172353872
52,4172284495
53,4163549865
54,4161743005
55,4161732332
56,4161741321
57,4161681641
58,4160854453
59,4159178407
60,4159154912
61,4159094118
62,4159045973
63,4158940409
64,4158746828
65,4152767007
66,4152772957
67,4152708228
68,4150608312
69,4150642215
70,4149752093
71,4148882467
72,4148329894
73,4148304702
74,4148300017
75,4144517498
